rho,phi,dphi
80.5375,0.0000000000,-0.0000000000
80.5387,0.0000000000,-0.0000000000
80.5400,0.0000000000,-0.0000000000
80.5412,0.0000000000,-0.0000000000
80.5425,0.0000000000,-0.0000000000
80.5437,0.0000000000,-0.0000000000
80.5450,0.0000000000,-0.0000000000
80.5462,0.0000000000,-0.0000000000
80.5475,0.0000000000,-0.0000000000
80.5488,0.0000000000,-0.0000000000
80.5500,0.0000000000,-0.0000000000
80.5512,0.0000000000,-0.0000000000
80.5525,0.0000000000,-0.0000000000
80.5537,0.0000000000,-0.0000000000
80.5550,0.0000000000,-0.0000000000
80.5563,0.0000000000,-0.0000000000
80.5575,0.0000000000,-0.0000000000
80.5587,0.0000000000,-0.0000000000
80.5600,0.0000000000,-0.0000000000
80.5612,0.0000000000,-0.0000000000
80.5625,0.0000000000,-0.0000000000
80.5638,0.0000000000,-0.0000000000
80.5650,0.0000000000,-0.0000000000
80.5662,0.0000000000,-0.0000000000
80.5675,0.0000000000,-0.0000000000
80.5687,0.0000000000,-0.0000000000
80.5700,0.0000000000,-0.0000000000
80.5713,0.0000000000,-0.0000000000
80.5725,0.0000000000,-0.0000000000
80.5737,0.0000000000,-0.0000000000
80.5750,0.0000000000,-0.0000000000
80.5762,0.0000000000,-0.0000000000
80.5775,0.0000000000,-0.0000000000
80.5788,0.0000000000,-0.0000000000
80.5800,0.0000000000,-0.0000000000
80.5812,0.0000000000,-0.0000000000
80.5825,0.0000000000,-0.0000000000
80.5837,0.0000000000,-0.0000000000
80.5850,0.0000000000,-0.0000000000
80.5863,0.0000000000,-0.0000000000
80.5875,0.0000000000,-0.0000000000
80.5887,0.0000000000,-0.0000000000
80.5900,0.0000000000,-0.0000000000
80.5912,0.0000000000,-0.0000000000
80.5925,0.0000000000,-0.0000000000
80.5938,0.0000000000,-0.0000000000
80.5950,0.0000000000,-0.0000000000
80.5962,0.0000000000,-0.0000000000
80.5975,0.0000000000,-0.0000000000
80.5987,0.0000000000,-0.0000000000
80.6000,0.0000000000,-0.0000000000
80.6012,0.0000000000,-0.0000000000
80.6025,0.0000000000,-0.0000000000
80.6037,0.0000000000,-0.0000000000
80.6050,0.0000000000,-0.0000000000
80.6062,0.0000000000,-0.0000000000
80.6075,0.0000000000,-0.0000000000
80.6087,0.0000000000,-0.0000000000
80.6100,0.0000000000,-0.0000000000
80.6113,0.0000000000,-0.0000000000
80.6125,0.0000000000,-0.0000000000
80.6137,0.0000000000,-0.0000000000
80.6150,0.0000000000,-0.0000000000
80.6162,0.0000000000,-0.0000000000
80.6175,0.0000000000,-0.0000000000
80.6188,0.0000000000,-0.0000000000
80.6200,0.0000000000,-0.0000000000
80.6212,0.0000000000,-0.0000000000
80.6225,0.0000000000,-0.0000000000
80.6237,0.0000000000,-0.0000000000
80.6250,0.0000000000,-0.0000000000
80.6263,0.0000000000,-0.0000000000
80.6275,0.0000000000,-0.0000000000
80.6287,0.0000000000,-0.0000000000
80.6300,0.0000000000,-0.0000000000
80.6312,0.0000000000,-0.0000000000
80.6325,0.0000000000,-0.0000000000
80.6338,0.0000000000,-0.0000000000
80.6350,0.0000000000,-0.0000000000
80.6362,0.0000000000,-0.0000000000
80.6375,0.0000000000,-0.0000000000
80.6387,0.0000000000,-0.0000000000
80.6400,0.0000000000,-0.0000000000
80.6413,0.0000000000,-0.0000000000
80.6425,0.0000000000,-0.0000000000
80.6437,0.0000000000,-0.0000000000
80.6450,0.0000000000,-0.0000000000
80.6462,0.0000000000,-0.0000000000
80.6475,0.0000000000,-0.0000000000
80.6488,0.0000000000,-0.0000000000
80.6500,0.0000000000,-0.0000000000
80.6512,0.0000000000,-0.0000000000
80.6525,0.0000000000,-0.0000000000
80.6537,0.0000000000,-0.0000000000
80.6550,0.0000000000,-0.0000000000
80.6562,0.0000000000,-0.0000000000
80.6575,0.0000000000,-0.0000000000
80.6587,0.0000000000,-0.0000000000
80.6600,0.0000000000,-0.0000000000
80.6612,0.0000000000,-0.0000000000
80.6625,0.0000000000,-0.0000000000
80.6637,0.0000000000,-0.0000000000
80.6650,0.0000000000,-0.0000000000
80.6662,0.0000000000,-0.0000000000
80.6675,0.0000000000,-0.0000000000
80.6687,0.0000000000,-0.0000000000
80.6700,0.0000000000,-0.0000000000
80.6712,0.0000000000,-0.0000000000
80.6725,0.0000000000,-0.0000000000
80.6738,0.0000000000,-0.0000000000
80.6750,0.0000000000,-0.0000000000
80.6762,0.0000000000,-0.0000000000
80.6775,0.0000000000,-0.0000000000
80.6787,0.0000000000,-0.0000000000
80.6800,0.0000000000,-0.0000000000
80.6813,0.0000000000,-0.0000000000
80.6825,0.0000000000,-0.0000000000
80.6837,0.0000000000,-0.0000000000
80.6850,0.0000000000,-0.0000000000
80.6862,0.0000000000,-0.0000000000
80.6875,0.0000000000,-0.0000000000
80.6888,0.0000000000,-0.0000000000
80.6900,0.0000000000,-0.0000000000
80.6912,0.0000000000,-0.0000000000
80.6925,0.0000000000,-0.0000000000
80.6937,0.0000000000,-0.0000000000
80.6950,0.0000000000,-0.0000000000
80.6963,0.0000000000,-0.0000000000
80.6975,0.0000000000,-0.0000000000
80.6987,0.0000000000,-0.0000000000
80.7000,0.0000000000,-0.0000000000
80.7012,0.0000000000,-0.0000000000
80.7025,0.0000000000,-0.0000000000
80.7038,0.0000000000,-0.0000000000
80.7050,0.0000000000,-0.0000000000
80.7062,0.0000000000,-0.0000000000
80.7075,0.0000000000,-0.0000000000
80.7087,0.0000000000,-0.0000000000
80.7100,0.0000000000,-0.0000000000
80.7113,0.0000000000,-0.0000000000
80.7125,0.0000000000,-0.0000000000
80.7137,0.0000000000,-0.0000000000
80.7150,0.0000000000,-0.0000000000
80.7162,0.0000000000,-0.0000000000
80.7175,0.0000000000,-0.0000000000
80.7188,0.0000000000,-0.0000000000
80.7200,0.0000000000,-0.0000000000
80.7212,0.0000000000,-0.0000000000
80.7225,0.0000000000,-0.0000000000
80.7237,0.0000000000,-0.0000000000
80.7250,0.0000000000,-0.0000000000
80.7262,0.0000000000,-0.0000000000
80.7275,0.0000000000,-0.0000000000
80.7287,0.0000000000,-0.0000000000
80.7300,0.0000000000,-0.0000000000
80.7312,0.0000000000,-0.0000000000
80.7325,0.0000000000,-0.0000000000
80.7337,0.0000000000,-0.0000000000
80.7350,0.0000000000,-0.0000000000
80.7363,0.0000000000,-0.0000000000
80.7375,0.0000000000,-0.0000000000
80.7387,0.0000000000,-0.0000000000
80.7400,0.0000000000,-0.0000000000
80.7412,0.0000000000,-0.0000000000
80.7425,0.0000000000,-0.0000000000
80.7438,0.0000000000,-0.0000000000
80.7450,0.0000000000,-0.0000000000
80.7462,0.0000000000,-0.0000000000
80.7475,0.0000000000,-0.0000000000
80.7487,0.0000000000,-0.0000000000
80.7500,0.0000000000,-0.0000000000
80.7513,0.0000000000,-0.0000000000
80.7525,0.0000000000,-0.0000000000
80.7537,0.0000000000,-0.0000000000
80.7550,0.0000000000,-0.0000000000
80.7562,0.0000000000,-0.0000000000
80.7575,0.0000000000,-0.0000000000
80.7588,0.0000000000,-0.0000000000
80.7600,0.0000000000,-0.0000000000
80.7612,0.0000000000,-0.0000000000
80.7625,0.0000000000,-0.0000000000
80.7637,0.0000000000,-0.0000000000
80.7650,0.0000000000,-0.0000000000
80.7663,0.0000000000,-0.0000000000
80.7675,0.0000000000,-0.0000000000
80.7687,0.0000000000,-0.0000000000
80.7700,0.0000000000,-0.0000000000
80.7712,0.0000000000,-0.0000000000
80.7725,0.0000000000,-0.0000000000
80.7738,0.0000000000,-0.0000000000
80.7750,0.0000000000,-0.0000000000
80.7762,0.0000000000,-0.0000000000
80.7775,0.0000000000,-0.0000000000
80.7787,0.0000000000,-0.0000000000
80.7800,0.0000000000,-0.0000000000
80.7812,0.0000000000,-0.0000000000
80.7825,0.0000000000,-0.0000000000
80.7837,0.0000000000,-0.0000000000
80.7850,0.0000000000,-0.0000000000
80.7862,0.0000000000,-0.0000000000
80.7875,0.0000000000,-0.0000000000
80.7887,0.0000000000,-0.0000000000
80.7900,0.0000000000,-0.0000000000
80.7912,0.0000000000,-0.0000000000
80.7925,0.0000000000,-0.0000000000
80.7937,0.0000000000,-0.0000000000
80.7950,0.0000000000,-0.0000000000
80.7962,0.0000000000,-0.0000000000
80.7975,0.0000000000,-0.0000000000
80.7988,0.0000000000,-0.0000000000
80.8000,0.0000000000,-0.0000000000
80.8012,0.0000000000,-0.0000000000
80.8025,0.0000000000,-0.0000000000
80.8037,0.0000000000,-0.0000000000
80.8050,0.0000000000,-0.0000000000
80.8063,0.0000000000,-0.0000000000
80.8075,0.0000000000,-0.0000000000
80.8087,0.0000000000,-0.0000000000
80.8100,0.0000000000,-0.0000000000
80.8112,0.0000000000,-0.0000000000
80.8125,0.0000000000,-0.0000000000
80.8138,0.0000000000,-0.0000000000
80.8150,0.0000000000,-0.0000000000
80.8162,0.0000000000,-0.0000000000
80.8175,0.0000000000,-0.0000000000
80.8187,0.0000000000,-0.0000000000
80.8200,0.0000000000,-0.0000000000
80.8213,0.0000000000,-0.0000000000
80.8225,0.0000000000,-0.0000000000
80.8237,0.0000000000,-0.0000000000
80.8250,0.0000000000,-0.0000000000
80.8262,0.0000000000,-0.0000000000
80.8275,0.0000000000,-0.0000000000
80.8288,0.0000000000,-0.0000000000
80.8300,0.0000000000,-0.0000000000
80.8312,0.0000000000,-0.0000000000
80.8325,0.0000000000,-0.0000000000
80.8337,0.0000000000,-0.0000000000
80.8350,0.0000000000,-0.0000000000
80.8363,0.0000000000,-0.0000000000
80.8375,0.0000000000,-0.0000000000
80.8387,0.0000000000,-0.0000000000
80.8400,0.0000000000,-0.0000000000
80.8412,0.0000000000,-0.0000000000
80.8425,0.0000000000,-0.0000000000
80.8438,0.0000000000,-0.0000000000
80.8450,0.0000000000,-0.0000000000
80.8462,0.0000000000,-0.0000000000
80.8475,0.0000000000,-0.0000000000
80.8487,0.0000000000,-0.0000000000
80.8500,0.0000000000,-0.0000000000
80.8512,0.0000000000,-0.0000000000
80.8525,0.0000000000,-0.0000000000
80.8537,0.0000000000,-0.0000000000
80.8550,0.0000000000,-0.0000000000
80.8562,0.0000000000,-0.0000000000
80.8575,0.0000000000,-0.0000000000
80.8587,0.0000000000,-0.0000000000
80.8600,0.0000000000,-0.0000000000
80.8613,0.0000000000,-0.0000000000
80.8625,0.0000000000,-0.0000000000
80.8637,0.0000000000,-0.0000000000
80.8650,0.0000000000,-0.0000000000
80.8662,0.0000000000,-0.0000000000
80.8675,0.0000000000,-0.0000000000
80.8688,0.0000000000,-0.0000000000
80.8700,0.0000000000,-0.0000000000
80.8712,0.0000000000,-0.0000000000
80.8725,0.0000000000,-0.0000000000
80.8737,0.0000000000,-0.0000000000
80.8750,0.0000000000,-0.0000000000
80.8763,0.0000000000,-0.0000000000
80.8775,0.0000000000,-0.0000000000
80.8787,0.0000000000,-0.0000000000
80.8800,0.0000000000,-0.0000000000
80.8812,0.0000000000,-0.0000000000
80.8825,0.0000000000,-0.0000000000
80.8838,0.0000000000,-0.0000000000
80.8850,0.0000000000,-0.0000000000
80.8862,0.0000000000,-0.0000000000
80.8875,0.0000000000,-0.0000000000
80.8887,0.0000000000,-0.0000000000
80.8900,0.0000000000,-0.0000000000
80.8913,0.0000000000,-0.0000000000
80.8925,0.0000000000,-0.0000000000
80.8937,0.0000000000,-0.0000000000
80.8950,0.0000000000,-0.0000000000
80.8962,0.0000000000,-0.0000000000
80.8975,0.0000000000,-0.0000000000
80.8988,0.0000000000,-0.0000000000
80.9000,0.0000000000,-0.0000000000
80.9012,0.0000000000,-0.0000000000
80.9025,0.0000000000,-0.0000000000
80.9037,0.0000000000,-0.0000000000
80.9050,0.0000000000,-0.0000000000
80.9062,0.0000000000,-0.0000000000
80.9075,0.0000000000,-0.0000000000
80.9087,0.0000000000,-0.0000000000
80.9100,0.0000000000,-0.0000000000
80.9112,0.0000000000,-0.0000000000
80.9125,0.0000000000,-0.0000000000
80.9137,0.0000000000,-0.0000000000
80.9150,0.0000000000,-0.0000000000
80.9162,0.0000000000,-0.0000000000
80.9175,0.0000000000,-0.0000000000
80.9187,0.0000000000,-0.0000000000
80.9200,0.0000000000,-0.0000000000
80.9212,0.0000000000,-0.0000000000
80.9225,0.0000000000,-0.0000000000
80.9238,0.0000000000,-0.0000000000
80.9250,0.0000000000,-0.0000000000
80.9262,0.0000000000,-0.0000000000
80.9275,0.0000000000,-0.0000000000
80.9287,0.0000000000,-0.0000000000
80.9300,0.0000000000,-0.0000000000
80.9313,0.0000000000,-0.0000000000
80.9325,0.0000000000,-0.0000000000
80.9337,0.0000000000,-0.0000000000
80.9350,0.0000000000,-0.0000000000
80.9362,0.0000000000,-0.0000000000
80.9375,0.0000000000,-0.0000000000
80.9388,0.0000000000,-0.0000000000
80.9400,0.0000000000,-0.0000000000
80.9412,0.0000000000,-0.0000000000
80.9425,0.0000000000,-0.0000000000
80.9437,0.0000000000,-0.0000000000
80.9450,0.0000000000,-0.0000000000
80.9463,0.0000000000,-0.0000000000
80.9475,0.0000000000,-0.0000000000
80.9487,0.0000000000,-0.0000000000
80.9500,0.0000000000,-0.0000000000
80.9512,0.0000000000,-0.0000000000
80.9525,0.0000000000,-0.0000000000
80.9538,0.0000000000,-0.0000000000
80.9550,0.0000000000,-0.0000000000
80.9562,0.0000000000,-0.0000000000
80.9575,0.0000000000,-0.0000000000
80.9587,0.0000000000,-0.0000000000
80.9600,0.0000000000,-0.0000000000
80.9613,0.0000000000,-0.0000000000
80.9625,0.0000000000,-0.0000000000
80.9637,0.0000000000,-0.0000000000
80.9650,0.0000000000,-0.0000000000
80.9662,0.0000000000,-0.0000000000
80.9675,0.0000000000,-0.0000000000
80.9688,0.0000000000,-0.0000000000
80.9700,0.0000000000,-0.0000000000
80.9712,0.0000000000,-0.0000000000
80.9725,0.0000000000,-0.0000000000
80.9737,0.0000000000,-0.0000000000
80.9750,0.0000000000,-0.0000000000
80.9762,0.0000000000,-0.0000000000
80.9775,0.0000000000,-0.0000000000
80.9787,0.0000000000,-0.0000000000
80.9800,0.0000000000,-0.0000000000
80.9812,0.0000000000,-0.0000000000
80.9825,0.0000000000,-0.0000000000
80.9837,0.0000000000,-0.0000000000
80.9850,0.0000000000,-0.0000000000
80.9863,0.0000000000,-0.0000000000
80.9875,0.0000000000,-0.0000000000
80.9887,0.0000000000,-0.0000000000
80.9900,0.0000000000,-0.0000000000
80.9912,0.0000000000,-0.0000000000
80.9925,0.0000000000,-0.0000000000
80.9938,0.0000000000,-0.0000000000
80.9950,0.0000000000,-0.0000000000
80.9962,0.0000000000,-0.0000000000
80.9975,0.0000000000,-0.0000000000
80.9987,0.0000000000,-0.0000000000
81.0000,0.0000000000,-0.0000000000
81.0013,0.0000000000,-0.0000000000
81.0025,0.0000000000,-0.0000000000
81.0037,0.0000000000,-0.0000000000
81.0050,0.0000000000,-0.0000000000
81.0062,0.0000000000,-0.0000000000
81.0075,0.0000000000,-0.0000000000
81.0088,0.0000000000,-0.0000000000
81.0100,0.0000000000,-0.0000000000
81.0112,0.0000000000,-0.0000000000
81.0125,0.0000000000,-0.0000000000
81.0137,0.0000000000,-0.0000000000
81.0150,0.0000000000,-0.0000000000
81.0163,0.0000000000,-0.0000000000
81.0175,0.0000000000,-0.0000000000
81.0187,0.0000000000,-0.0000000000
81.0200,0.0000000000,-0.0000000000
81.0212,0.0000000000,-0.0000000000
81.0225,0.0000000000,-0.0000000000
81.0238,0.0000000000,-0.0000000000
81.0250,0.0000000000,-0.0000000000
81.0262,0.0000000000,-0.0000000000
81.0275,0.0000000000,-0.0000000000
81.0287,0.0000000000,-0.0000000000
81.0300,0.0000000000,-0.0000000000
81.0312,0.0000000000,-0.0000000000
81.0325,0.0000000000,-0.0000000000
81.0337,0.0000000000,-0.0000000000
81.0350,0.0000000000,-0.0000000000
81.0362,0.0000000000,-0.0000000000
81.0375,0.0000000000,-0.0000000000
81.0387,0.0000000000,-0.0000000000
81.0400,0.0000000000,-0.0000000000
81.0412,0.0000000000,-0.0000000000
81.0425,0.0000000000,-0.0000000000
81.0437,0.0000000000,-0.0000000000
81.0450,0.0000000000,-0.0000000000
81.0462,0.0000000000,-0.0000000000
81.0475,0.0000000000,-0.0000000000
81.0488,0.0000000000,-0.0000000000
81.0500,0.0000000000,-0.0000000000
81.0512,0.0000000000,-0.0000000000
81.0525,0.0000000000,-0.0000000000
81.0537,0.0000000000,-0.0000000000
81.0550,0.0000000000,-0.0000000000
81.0563,0.0000000000,-0.0000000000
81.0575,0.0000000000,-0.0000000000
81.0587,0.0000000000,-0.0000000000
81.0600,0.0000000000,-0.0000000000
81.0612,0.0000000000,-0.0000000000
81.0625,0.0000000000,-0.0000000000
81.0638,0.0000000000,-0.0000000000
81.0650,0.0000000000,-0.0000000000
81.0662,0.0000000000,-0.0000000000
81.0675,0.0000000000,-0.0000000000
81.0687,0.0000000000,-0.0000000000
81.0700,0.0000000000,-0.0000000000
81.0713,0.0000000000,-0.0000000000
81.0725,0.0000000000,-0.0000000000
81.0737,0.0000000000,-0.0000000000
81.0750,0.0000000000,-0.0000000000
81.0762,0.0000000000,-0.0000000000
81.0775,0.0000000000,-0.0000000000
81.0788,0.0000000000,-0.0000000000
81.0800,0.0000000000,-0.0000000000
81.0812,0.0000000000,-0.0000000000
81.0825,0.0000000000,-0.0000000000
81.0837,0.0000000000,-0.0000000000
81.0850,0.0000000000,-0.0000000000
81.0863,0.0000000000,-0.0000000000
81.0875,0.0000000000,-0.0000000000
81.0887,0.0000000000,-0.0000000000
81.0900,0.0000000000,-0.0000000000
81.0912,0.0000000000,-0.0000000000
81.0925,0.0000000000,-0.0000000000
81.0938,0.0000000000,-0.0000000000
81.0950,0.0000000000,-0.0000000000
81.0962,0.0000000000,-0.0000000000
81.0975,0.0000000000,-0.0000000000
81.0987,0.0000000000,-0.0000000000
81.1000,0.0000000000,-0.0000000000
81.1012,0.0000000000,-0.0000000000
81.1025,0.0000000000,-0.0000000000
81.1037,0.0000000000,-0.0000000000
81.1050,0.0000000000,-0.0000000000
81.1062,0.0000000000,-0.0000000000
81.1075,0.0000000000,-0.0000000000
81.1087,0.0000000000,-0.0000000000
81.1100,0.0000000000,-0.0000000000
81.1113,0.0000000000,-0.0000000000
81.1125,0.0000000000,-0.0000000000
81.1137,0.0000000000,-0.0000000000
81.1150,0.0000000000,-0.0000000000
81.1162,0.0000000000,-0.0000000000
81.1175,0.0000000000,-0.0000000000
81.1188,0.0000000000,-0.0000000000
81.1200,0.0000000000,-0.0000000000
81.1212,0.0000000000,-0.0000000000
81.1225,0.0000000000,-0.0000000000
81.1237,0.0000000000,-0.0000000000
81.1250,0.0000000000,-0.0000000000
81.1263,0.0000000000,-0.0000000000
81.1275,0.0000000000,-0.0000000000
81.1287,0.0000000000,-0.0000000000
81.1300,0.0000000000,-0.0000000000
81.1312,0.0000000000,-0.0000000000
81.1325,0.0000000000,-0.0000000000
81.1338,0.0000000000,-0.0000000000
81.1350,0.0000000000,-0.0000000000
81.1362,0.0000000000,-0.0000000000
81.1375,0.0000000000,-0.0000000000
81.1387,0.0000000000,-0.0000000000
81.1400,0.0000000000,-0.0000000000
81.1413,0.0000000000,-0.0000000000
81.1425,0.0000000000,-0.0000000000
81.1437,0.0000000000,-0.0000000000
81.1450,0.0000000000,-0.0000000000
81.1462,0.0000000000,-0.0000000000
81.1475,0.0000000000,-0.0000000000
81.1488,0.0000000000,-0.0000000000
81.1500,0.0000000000,-0.0000000000
81.1512,0.0000000000,-0.0000000000
81.1525,0.0000000000,-0.0000000000
81.1537,0.0000000000,-0.0000000000
81.1550,0.0000000000,-0.0000000000
81.1562,0.0000000000,-0.0000000000
81.1575,0.0000000000,-0.0000000000
81.1587,0.0000000000,-0.0000000000
81.1600,0.0000000000,-0.0000000000
81.1612,0.0000000000,-0.0000000000
81.1625,0.0000000000,-0.0000000000
81.1637,0.0000000000,-0.0000000000
81.1650,0.0000000000,-0.0000000000
81.1662,0.0000000000,-0.0000000000
81.1675,0.0000000000,-0.0000000000
81.1687,0.0000000000,-0.0000000000
81.1700,0.0000000000,-0.0000000000
81.1712,0.0000000000,-0.0000000000
81.1725,0.0000000000,-0.0000000000
81.1738,0.0000000000,-0.0000000000
81.1750,0.0000000000,-0.0000000000
81.1762,0.0000000000,-0.0000000000
81.1775,0.0000000000,-0.0000000000
81.1787,0.0000000000,-0.0000000000
81.1800,0.0000000000,-0.0000000000
81.1813,0.0000000000,-0.0000000000
81.1825,0.0000000000,-0.0000000000
81.1837,0.0000000000,-0.0000000000
81.1850,0.0000000000,-0.0000000000
81.1862,0.0000000000,-0.0000000000
81.1875,0.0000000000,-0.0000000000
81.1888,0.0000000000,-0.0000000000
81.1900,0.0000000000,-0.0000000000
81.1912,0.0000000000,-0.0000000000
81.1925,0.0000000000,-0.0000000000
81.1937,0.0000000000,-0.0000000000
81.1950,0.0000000000,-0.0000000000
81.1963,0.0000000000,-0.0000000000
81.1975,0.0000000000,-0.0000000000
81.1987,0.0000000000,-0.0000000000
81.2000,0.0000000000,-0.0000000000
81.2012,0.0000000000,-0.0000000000
81.2025,0.0000000000,-0.0000000000
81.2038,0.0000000000,-0.0000000000
81.2050,0.0000000000,-0.0000000000
81.2062,0.0000000000,-0.0000000000
81.2075,0.0000000000,-0.0000000000
81.2087,0.0000000000,-0.0000000000
81.2100,0.0000000000,-0.0000000000
81.2113,0.0000000000,-0.0000000000
81.2125,0.0000000000,-0.0000000000
81.2137,0.0000000000,-0.0000000000
81.2150,0.0000000000,-0.0000000000
81.2162,0.0000000000,-0.0000000000
81.2175,0.0000000000,-0.0000000000
81.2188,0.0000000000,-0.0000000000
81.2200,0.0000000000,-0.0000000000
81.2212,0.0000000000,-0.0000000000
81.2225,0.0000000000,-0.0000000000
81.2237,0.0000000000,-0.0000000000
81.2250,0.0000000000,-0.0000000000
81.2262,0.0000000000,-0.0000000000
81.2275,0.0000000000,-0.0000000000
81.2287,0.0000000000,-0.0000000000
81.2300,0.0000000000,-0.0000000000
81.2312,0.0000000000,-0.0000000000
81.2325,0.0000000000,-0.0000000000
81.2337,0.0000000000,-0.0000000000
81.2350,0.0000000000,-0.0000000000
81.2363,0.0000000000,-0.0000000000
81.2375,0.0000000000,-0.0000000000
81.2387,0.0000000000,-0.0000000000
81.2400,0.0000000000,-0.0000000000
81.2412,0.0000000000,-0.0000000000
81.2425,0.0000000000,-0.0000000000
81.2438,0.0000000000,-0.0000000000
81.2450,0.0000000000,-0.0000000000
81.2462,0.0000000000,-0.0000000000
81.2475,0.0000000000,-0.0000000000
81.2487,0.0000000000,-0.0000000000
81.2500,0.0000000000,-0.0000000000
81.2513,0.0000000000,-0.0000000000
81.2525,0.0000000000,-0.0000000000
81.2537,0.0000000000,-0.0000000000
81.2550,0.0000000000,-0.0000000000
81.2562,0.0000000000,-0.0000000000
81.2575,0.0000000000,-0.0000000000
81.2588,0.0000000000,-0.0000000000
81.2600,0.0000000000,-0.0000000000
81.2612,0.0000000000,-0.0000000000
81.2625,0.0000000000,-0.0000000000
81.2637,0.0000000000,-0.0000000000
81.2650,0.0000000000,-0.0000000000
81.2663,0.0000000000,-0.0000000000
81.2675,0.0000000000,-0.0000000000
81.2687,0.0000000000,-0.0000000000
81.2700,0.0000000000,-0.0000000000
